test_index,test_text,predicted_label,true_label,neighbor_index,neighbor_label,neighbor_distance,neighbor_text
22,waktu sim hilang suruh buat baru proses biasa aja suai prosedur,netral,netral,1344,Netral,1.202778686440059,lapor butuh waktu proses
22,waktu sim hilang suruh buat baru proses biasa aja suai prosedur,netral,netral,421,Netral,1.2114331298323946,lapor masyarakat tindaklanjut suai prosedur laku
23,gimana takut kasus tiba diputarbalikkan,negatif,negatif,518,Negatif,1.0306120724421814,kasus viral tiba semua hilang
23,gimana takut kasus tiba diputarbalikkan,negatif,negatif,491,Negatif,1.036981637066423,kesal lihat kasus tiba hilang
23,gimana takut kasus tiba diputarbalikkan,negatif,negatif,1405,Netral,1.1047911661690273,gimana aman masyarakat tangan polisi
23,gimana takut kasus tiba diputarbalikkan,negatif,negatif,311,Negatif,1.1155773871163488,banyak kasus besar tiba hilang seram banget sistem
23,gimana takut kasus tiba diputarbalikkan,negatif,negatif,468,Negatif,1.1307602726278596,emosi banget kalau kasus besar tiba senyap
23,gimana takut kasus tiba diputarbalikkan,negatif,negatif,611,Negatif,1.1556433534409443,kalau kasus libat jabat deh tiba jadi lambat proses
23,gimana takut kasus tiba diputarbalikkan,negatif,negatif,1267,Negatif,1.1853331734958021,takut transparansi tangan kasus
23,gimana takut kasus tiba diputarbalikkan,negatif,negatif,841,Positif,1.1905191166743319,mau gimana tetap butuh polisi jujur tegas
23,gimana takut kasus tiba diputarbalikkan,negatif,negatif,725,Netral,1.208068877469241,polisi periksa lampu lalu lintas tiba mati
24,hati sakit lihat jahat biar,negatif,negatif,549,Negatif,0.996906312365948,rasa aman kalau jahat biar
24,hati sakit lihat jahat biar,negatif,negatif,1334,Negatif,1.008602253317228,hukum adil lebih sakit jahat sendiri
24,hati sakit lihat jahat biar,negatif,negatif,626,Negatif,1.0994474150889288,jangan buat kecewa sakit hati kamu pak polisi
24,hati sakit lihat jahat biar,negatif,negatif,1438,Negatif,1.1256315418234053,selalu sakit hati kalau ingat kinerja polisi negara sendiri
24,hati sakit lihat jahat biar,negatif,negatif,605,Positif,1.1659804451201468,pernah pandu polisi kantor rumah sakit waktu bawa ayah sakit sangat bantu
24,hati sakit lihat jahat biar,negatif,negatif,209,Negatif,1.1942354304747254,kecewa bela justru sakit
24,hati sakit lihat jahat biar,negatif,negatif,300,Positif,1.2050802475323141,polisi kerja hati selalu percaya
24,hati sakit lihat jahat biar,negatif,negatif,981,Positif,1.2117511288849088,bangga lihat polisi layan rakyat penuh hati
24,hati sakit lihat jahat biar,negatif,negatif,363,Negatif,1.2122311118954114,rasa lebih takut polisi jahat
25,kalau acara besar biasa polisi turun tangan memang tugas,negatif,netral,861,Positif,1.1301789492339829,memang mantap tangan mudik polisi
25,kalau acara besar biasa polisi turun tangan memang tugas,negatif,netral,141,Positif,1.1624564392423908,polisi hadir acara besar bikin tenang
25,kalau acara besar biasa polisi turun tangan memang tugas,negatif,netral,1454,Netral,1.1760861930164843,kalau acara negara banyak polisi jaga seperti memang bagi protokol aman
25,kalau acara besar biasa polisi turun tangan memang tugas,negatif,netral,1077,Negatif,1.1984141859380277,polisi memang takut sih
25,kalau acara besar biasa polisi turun tangan memang tugas,negatif,netral,620,Positif,1.2062172110685152,polisi hadir jahat turun hebat
25,kalau acara besar biasa polisi turun tangan memang tugas,negatif,netral,414,Negatif,1.208479976233189,takut kalau tidakadil jadi biasa
25,kalau acara besar biasa polisi turun tangan memang tugas,negatif,netral,1444,Netral,1.21748304432163,teman kerja polisi kata memang banyak prosedur ikut tangan kasus
25,kalau acara besar biasa polisi turun tangan memang tugas,negatif,netral,133,Negatif,1.2272829008203305,takut kalau biasa hukum timpang
25,kalau acara besar biasa polisi turun tangan memang tugas,negatif,netral,134,Negatif,1.2275268157906853,takut kalau nyata adil buat rakyat biasa
26,insiden celaka polisi baru datang warga kerumun macet parah,netral,negatif,1339,Netral,1.1032113505359127,kemarin celaka jalan raya polisi datang menit warga mulai kerumun
26,insiden celaka polisi baru datang warga kerumun macet parah,netral,negatif,443,Negatif,1.1107571236410816,insiden desa polisi baru datang hampir jam lalu lamban
26,insiden celaka polisi baru datang warga kerumun macet parah,netral,negatif,988,Netral,1.170893594270443,kalau celaka lalu lintas biasa polisi datang panggil warga selalu cepat tetap datang
26,insiden celaka polisi baru datang warga kerumun macet parah,netral,negatif,146,Negatif,1.2244539008009192,tugas lalu lintas malah asyik main hp kendara macet parah upaya atur arus
26,insiden celaka polisi baru datang warga kerumun macet parah,netral,negatif,449,Netral,1.2348078094716528,tugas dekat kerumun lalu banyak beri arah warga lebih lihat awas
26,insiden celaka polisi baru datang warga kerumun macet parah,netral,negatif,701,Netral,1.2470415294426553,celaka kecil jalan polisi datang menit lalu cepat tetap hadir
26,insiden celaka polisi baru datang warga kerumun macet parah,netral,negatif,936,Negatif,1.2513656923925696,kinerja buruk bangga masalah parah sih
26,insiden celaka polisi baru datang warga kerumun macet parah,netral,negatif,1223,Positif,1.2537698583895227,pernah jebak macet celaka polisi sigap atur lalu lintas buat situasi lebih atur
26,insiden celaka polisi baru datang warga kerumun macet parah,netral,negatif,851,Positif,1.2666808094267692,polisi sangat responsif tangan lapor celaka datang cepat sangat bantu tempat jadi
27,layan polisi cakup bagai aspek masuk administrasi hukum,netral,netral,1333,Netral,1.1579708450250998,tugas polisi jalan tugas bagai bidang masuk lalu lintas kriminalitas
27,layan polisi cakup bagai aspek masuk administrasi hukum,netral,netral,255,Negatif,1.1841195939054279,masuk orang kecewa polisi
27,layan polisi cakup bagai aspek masuk administrasi hukum,netral,netral,471,Netral,1.2013522146993219,lapor masuk proses suai prosedur hukum laku
27,layan polisi cakup bagai aspek masuk administrasi hukum,netral,netral,593,Netral,1.2096193608856085,tugas tantang masuk polisi
27,layan polisi cakup bagai aspek masuk administrasi hukum,netral,netral,328,Netral,1.2227117427287664,kolaborasi bagai instansi tingkat efektivitas tegak hukum
27,layan polisi cakup bagai aspek masuk administrasi hukum,netral,netral,1053,Positif,1.2354488402291899,bahagia lihat polisi makin profesional tangan bagai kasus
27,layan polisi cakup bagai aspek masuk administrasi hukum,netral,netral,367,Netral,1.239075094781745,beberapa urus administrasi mulai digital bagi tetap manual
27,layan polisi cakup bagai aspek masuk administrasi hukum,netral,netral,1321,Netral,1.2418388874275719,polisi kerja koordinasi bagai instansi kait
27,layan polisi cakup bagai aspek masuk administrasi hukum,netral,netral,218,Netral,1.2470241218649016,pernah urus langsung polisi lama lihat hadir bagai giat masyarakat
28,susah percaya kalau lapor polisi bakal proses,negatif,negatif,842,Negatif,1.0351743323907043,susah percaya kalau kasus benar selesai
28,susah percaya kalau lapor polisi bakal proses,negatif,negatif,45,Negatif,1.0825421307341174,udah rusak sistem bakal percaya
28,susah percaya kalau lapor polisi bakal proses,negatif,negatif,315,Negatif,1.0969517666104978,susah percaya kalau hukum ubah arah lebih baik
28,susah percaya kalau lapor polisi bakal proses,negatif,negatif,721,Negatif,1.1338601274006932,susah percaya sama sistem hukum kalau jalan aja sikap adil
28,susah percaya kalau lapor polisi bakal proses,negatif,negatif,1344,Netral,1.1635745174855288,lapor butuh waktu proses
28,susah percaya kalau lapor polisi bakal proses,negatif,negatif,1217,Negatif,1.1728111975222895,benar deh kalau viral dulu polisi bakal peduli sama kasus rakyat kecil
28,susah percaya kalau lapor polisi bakal proses,negatif,negatif,482,Negatif,1.196016724831511,susah banget cari polisi benar jujur
28,susah percaya kalau lapor polisi bakal proses,negatif,negatif,744,Netral,1.1965560689665165,kasus lapor proses suai prosedur
28,susah percaya kalau lapor polisi bakal proses,negatif,negatif,496,Positif,1.2002045855738266,susah sekarang cari polisi jujur adil
29,kalau mau lapor hilang kata bawa ktp surat terang cukup banyak syarat,negatif,netral,688,Negatif,1.1707733096364288,marah kata kata
29,kalau mau lapor hilang kata bawa ktp surat terang cukup banyak syarat,negatif,netral,943,Negatif,1.1818432672516288,lapor hilang kendara kata jangan lalu harap jadi buat apa lapor
29,kalau mau lapor hilang kata bawa ktp surat terang cukup banyak syarat,negatif,netral,647,Negatif,1.1903446068587729,terus terang kecewa polisi
29,kalau mau lapor hilang kata bawa ktp surat terang cukup banyak syarat,negatif,netral,916,Netral,1.2173009787075328,sempat kantor polisi tanya soal syarat urus surat semua jawab suai prosedur singkat
29,kalau mau lapor hilang kata bawa ktp surat terang cukup banyak syarat,negatif,netral,613,Negatif,1.2294862558656068,jadi tabrak kecil polisi malah salah semua pihak mau dengar terang lengkap
29,kalau mau lapor hilang kata bawa ktp surat terang cukup banyak syarat,negatif,netral,729,Negatif,1.2370796778632185,kata tegak hukum malah jadi bagi jahat gimana rakyat mau percaya
29,kalau mau lapor hilang kata bawa ktp surat terang cukup banyak syarat,negatif,netral,1350,Netral,1.256305882610853,baru beri nyata urus lapor hilang butuh surat antar rt rw lebih
29,kalau mau lapor hilang kata bawa ktp surat terang cukup banyak syarat,negatif,netral,1444,Netral,1.2646844385984568,teman kerja polisi kata memang banyak prosedur ikut tangan kasus
29,kalau mau lapor hilang kata bawa ktp surat terang cukup banyak syarat,negatif,netral,534,Netral,1.2724907059419326,bikin skck butuh surat antar rt rw cukup ribat mungkin prosedur
30,geram lihat benar malah dite,negatif,negatif,608,Negatif,0.8056525180265405,sedih benar malah dite
30,geram lihat benar malah dite,negatif,negatif,1277,Negatif,0.9265098982713479,geram lihat salah malah lindung
30,geram lihat benar malah dite,negatif,negatif,867,Negatif,1.072076365308416,takut benar malah dite habis habis
30,geram lihat benar malah dite,negatif,negatif,1450,Negatif,1.1301409232847806,sangat geram kinerja polisi makin kecewa
30,geram lihat benar malah dite,negatif,negatif,221,Negatif,1.1338870566775046,geram lihat aparat pikir diri sendiri
30,geram lihat benar malah dite,negatif,negatif,159,Negatif,1.231932359993194,benar malah tindas salah lindung
30,geram lihat benar malah dite,negatif,negatif,448,Negatif,1.241170576376894,takut banyak bicara benar malah bungkam
30,geram lihat benar malah dite,negatif,negatif,878,Negatif,1.2596269297091816,banyak oknum benar malah diam kecewa berat
30,geram lihat benar malah dite,negatif,negatif,432,Negatif,1.2701273195030989,paling jago kalau urus asih alas kalau kerja benar malah lihat
31,terima kasih polisi selalu juang jaga aman semua,positif,positif,956,Positif,1.0668686829781509,terima kasih buat polisi bantu aman
31,terima kasih polisi selalu juang jaga aman semua,positif,positif,850,Positif,1.0685147336256595,terima kasih pak polisi bantu aman
31,terima kasih polisi selalu juang jaga aman semua,positif,positif,1368,Positif,1.1043740771794883,terima kasih pak polisi aman mudik
31,terima kasih polisi selalu juang jaga aman semua,positif,positif,399,Positif,1.110101163653355,terima kasih pak polisi wakil semua
31,terima kasih polisi selalu juang jaga aman semua,positif,positif,983,Positif,1.1108152080304214,terima kasih pak polisi selalu hadir layan
31,terima kasih polisi selalu juang jaga aman semua,positif,positif,1008,Positif,1.1188578189095024,terima kasih polisi baik
31,terima kasih polisi selalu juang jaga aman semua,positif,positif,1021,Positif,1.1210710368676604,terima kasih polisi selalu cegah jahat
31,terima kasih polisi selalu juang jaga aman semua,positif,positif,1420,Positif,1.122621543072398,terima kasih pak polisi
31,terima kasih polisi selalu juang jaga aman semua,positif,positif,513,Positif,1.122621543072398,pak polisi terima kasih
32,kesel banget bukan tangkap salah malah main gertak rakyat,negatif,negatif,640,Negatif,1.0263984852500287,takut kalau malah jadi korban salah tangkap
32,kesel banget bukan tangkap salah malah main gertak rakyat,negatif,negatif,322,Negatif,1.1553763274564175,harus lindung rakyat bukan malah bikin takut
32,kesel banget bukan tangkap salah malah main gertak rakyat,negatif,negatif,773,Negatif,1.1572866605046634,polisi lebih cepat tangkap kritik tangkap jahat
32,kesel banget bukan tangkap salah malah main gertak rakyat,negatif,negatif,433,Negatif,1.1610004591062595,takut kalau salah malah lindung
32,kesel banget bukan tangkap salah malah main gertak rakyat,negatif,negatif,929,Negatif,1.1641376777281556,sering lihat oknum polisi malah asyik main hp jaga lalu lintas bukan fokus malah cuek
32,kesel banget bukan tangkap salah malah main gertak rakyat,negatif,negatif,168,Negatif,1.1753048990368633,gaji pajak rakyat malah rugi rakyat ironis banget
32,kesel banget bukan tangkap salah malah main gertak rakyat,negatif,negatif,919,Negatif,1.1813724280270084,bukan bantu rakyat malah bikin ribat masalah
32,kesel banget bukan tangkap salah malah main gertak rakyat,negatif,negatif,1430,Negatif,1.184041852482067,banyak kasus salah tangkap bikin siapa aja kena
32,kesel banget bukan tangkap salah malah main gertak rakyat,negatif,negatif,1143,Negatif,1.1889043542452078,kecewa polisi tangkap laku
33,polisi punya peran besar masyarakat moga makin transparan,netral,netral,1311,Netral,0.7981002368249119,polisi punya peran besar tertib masyarakat
33,polisi punya peran besar masyarakat moga makin transparan,netral,netral,154,Netral,0.9973602545187797,moga polisi makin dekat masyarakat
33,polisi punya peran besar masyarakat moga makin transparan,netral,netral,538,Netral,1.0521671073668455,hukum tegak pandang bulu polisi punya peran besar
33,polisi punya peran besar masyarakat moga makin transparan,netral,netral,112,Netral,1.0846495829356522,makin tegas makin transparan makin percaya
33,polisi punya peran besar masyarakat moga makin transparan,netral,netral,299,Netral,1.101391911471593,moga koordinasi polisi masyarakat makin kuat
33,polisi punya peran besar masyarakat moga makin transparan,netral,netral,965,Netral,1.1130304984341965,semua pihak punya peran jaga tertib sama
33,polisi punya peran besar masyarakat moga makin transparan,netral,netral,1012,Positif,1.132166333217772,polisi makin transparan buat rakyat lebih percaya
33,polisi punya peran besar masyarakat moga makin transparan,netral,netral,1362,Positif,1.1365503456314767,moga polisi terus benah biar makin percaya masyarakat
33,polisi punya peran besar masyarakat moga makin transparan,netral,netral,1329,Netral,1.1426005448995917,moga layan polisi makin baik depan
34,beberapa waktu lalu lihat polisi masker guna jalan kayak bagi program perintah,netral,netral,894,Netral,1.1860405342076,polisi damping relawan bagi masker gratis libat langsung
34,beberapa waktu lalu lihat polisi masker guna jalan kayak bagi program perintah,netral,netral,952,Negatif,1.2078122381024556,lihat sikap polisi beberapa waktu jadi kecewa
34,beberapa waktu lalu lihat polisi masker guna jalan kayak bagi program perintah,netral,netral,1201,Netral,1.244336545637535,waktu demo kemarin polisi jaga depan gedung perintah beri rusuh
34,beberapa waktu lalu lihat polisi masker guna jalan kayak bagi program perintah,netral,netral,1132,Negatif,1.2450144243640822,hukum beli lalu apa guna adil
34,beberapa waktu lalu lihat polisi masker guna jalan kayak bagi program perintah,netral,netral,1298,Netral,1.2558458910257322,polisi kerja bawah regulasi tetap perintah
34,beberapa waktu lalu lihat polisi masker guna jalan kayak bagi program perintah,netral,netral,858,Netral,1.2620166614930057,lihat polisi jalan kaki pasar pagi mungkin bagi patroli biasa
34,beberapa waktu lalu lihat polisi masker guna jalan kayak bagi program perintah,netral,netral,129,Netral,1.269117422142676,polisi bagi brosur lalu lintas lampu merah
